issn;periodico;Ajuste_SBC;link_scopus;percentil;Qualis_Final;data-atualizacao;data-tentativa;logs
0921-7126;AI COMMUNICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=23617;40;B1;08/05/2023 22:00;08/05/2023 22:00;atualizado com sucesso
0883-9514;APPLIED ARTIFICIAL INTELLIGENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=23673;44;B1;08/05/2023 22:00;08/05/2023 22:00;atualizado com sucesso
0954-0091;CONNECTION SCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=24173;48;B1;08/05/2023 22:00;08/05/2023 22:00;atualizado com sucesso
0218-0014;INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=24310;46;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0218-4885;INTERNATIONAL JOURNAL OF UNCERTAINTY, FUZZINESS AND KNOWLEDGE-BASED SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=24326;46;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0934-5043;FORMAL ASPECTS OF COMPUTING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=24980;47;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1433-299X;FORMAL ASPECTS OF COMPUTING (INTERNET);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=24980;47;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0826-8185;INTERNATIONAL JOURNAL OF ROBOTICS AND AUTOMATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=25482;38;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0890-5401;INFORMATION AND COMPUTATION (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=25509;46;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0925-1030;ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=25569;41;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1573-1979;ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING (DORDRECHT. ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=25569;41;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1017-9909;JOURNAL OF ELECTRONIC IMAGING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=25978;41;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1560-229X;JOURNAL OF ELECTRONIC IMAGING (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=25978;41;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1017-9909;JOURNAL OF ELECTRONIC IMAGING (SPRINGFIELD);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=25978;41;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0218-1266;JOURNAL OF CIRCUITS, SYSTEMS, AND COMPUTERS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=26046;47;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1473-0502;TRANSFUSION AND APHERESIS SCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=26074;38;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0958-7578;TRANSFUSION MEDICINE (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=26087;44;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
2075-1729;LIFE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=27202;41;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1434-6036;EUROPEAN PHYSICAL JOURNAL. B, CONDENSED MATTER AND COMPLEX SYSTEMS (INTERNET);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=27542;43;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1434-6028;THE EUROPEAN PHYSICAL JOURNAL. B, CONDENSED MATTER PHYSICS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=27542;43;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0164-0925;ACM TRANSACTIONS ON PROGRAMMING LANGUAGES AND SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=27836;49;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0129-1831;INTERNATIONAL JOURNAL OF MODERN PHYSICS C;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=28077;46;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0006-3398;BIOMEDICAL ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=28203;40;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1572-5286;DISCRETE OPTIMIZATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=28469;47;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1526-1492;COMPUTER MODELING IN ENGINEERING & SCIENCES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=28642;44;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1526-1506;COMPUTER MODELING IN ENGINEERING & SCIENCES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=28642;44;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0361-0926;COMMUNICATIONS IN STATISTICS. THEORY AND METHODS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=28921;38;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0168-583X;NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH. SECTION B, BEAM INTERACTIONS WITH MATERIALS AND ATOMS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=29068;48;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0034-7167;REVISTA BRASILEIRA DE ENFERMAGEM (IMPRESSO);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=29385;45;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0102-6933;REVISTA GAÚCHA DE ENFERMAGEM (UFRGS);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=29388;44;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0219-7200;JOURNAL OF BIOINFORMATICS AND COMPUTATIONAL BIOLOGY (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=29556;43;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1746-0972;INTERNATIONAL JOURNAL OF BUSINESS INFORMATION SYSTEMS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=3900148214;41;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1572-3127;STATISTICAL METHODOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=3900148225;42;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1072-5520;INTERACTIONS (NEW YORK, N.Y.);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=4000148705;39;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0969-8043;APPLIED RADIATION AND ISOTOPES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=40907;45;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0100-6762;REVISTA ÁRVORE (IMPRESSO);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=4300151410;39;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1742-7967;INTERNATIONAL JOURNAL OF LOGISTICS SYSTEMS AND MANAGEMENT (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=4700151504;45;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1176-9351;CANCER INFORMATICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=4700151712;46;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1413-8123;CIENCIA E SAUDE COLETIVA;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=4700151729;46;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0370-4467;REM. REVISTA ESCOLA DE MINAS (IMPRESSO);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=4700151917;42;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1571-0653;ELECTRONIC NOTES IN DISCRETE MATHEMATICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=4700152427;43;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1054-6618;PATTERN RECOGNITION AND IMAGE ANALYSIS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=4700152485;40;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1573-4064;MEDICINAL CHEMISTRY (HILVERSUM);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=4700152603;43;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0219-7499;INTERNATIONAL JOURNAL OF QUANTUM INFORMATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=4700152704;42;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1751-8601;IET COMPUTERS & DIGITAL TECHNIQUES (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=5800173367;39;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1742-7185;INTERNATIONAL JOURNAL OF COMPUTATIONAL SCIENCE AND ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=6100152804;45;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1742-7193;INTERNATIONAL JOURNAL OF COMPUTATIONAL SCIENCE AND ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=6100152804;45;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0103-6513;PRODUÇÃO (SÃO PAULO. IMPRESSO);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=7900153109;47;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1980-5411;PRODUCTION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=7900153109;47;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0104-4036;ENSAIO - AVALIAÇÃO E POLÍTICAS PÚBLICAS EM EDUCAÇÃO;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=8000153130;43;B1;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
2178-7107;JOURNAL OF INFORMATION AND DATA MANAGEMENT - JIDM;0;nulo;nulo;B1;nulo;08/05/2023 22:01;Other error occurred: 'entry' - Status_code: 200
2178-7107;JOURNAL OF INFORMATION AND DATA MANAGEMENT - JIDM;0;nulo;nulo;B1;nulo;08/05/2023 22:01;Other error occurred: 'entry' - Status_code: 200
2195-1721;JOURNAL OF SOFTWARE ENGINEERING RESEARCH AND DEVELOPMENT (JSERD);0;nulo;nulo;B1;nulo;08/05/2023 22:01;Other error occurred: 'entry' - Status_code: 200
1414-5685;REVISTA BRASILEIRA DE INFORMÁTICA NA EDUCAÇÃO;-1;nulo;nulo;B1;nulo;08/05/2023 22:01;Other error occurred: 'entry' - Status_code: 200
1062-3701;THE JOURNAL OF IMAGING SCIENCE AND TECHNOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=101377;27;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1088-467X;INTELLIGENT DATA ANALYSIS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=11300153726;36;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0718-2724;JOURNAL OF TECHNOLOGY MANAGEMENT & INNOVATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=11600153421;31;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1549-3636;JOURNAL OF COMPUTER SCIENCES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=11700154336;25;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1548-3924;INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=11900154399;26;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0120-6230;REVISTA FACULTAD DE INGENIERÍA UNIVERSIDAD DE ANTIOQUIA;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=12400154740;33;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1092-0617;JOURNAL OF INTEGRATED DESIGN & PROCESS SCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=12509;37;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1557-7929;JOURNAL OF BIONANOSCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=13000154719;36;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0004-282X;ARQUIVOS DE NEURO-PSIQUIATRIA;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=14224;36;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0929-8665;PROTEIN AND PEPTIDE LETTERS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=14256;30;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0967-3911;POLYMERS AND POLYMER COMPOSITES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=14466;32;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1532-6349;STOCHASTIC MODELS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=14828;25;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0916-8532;IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=15109;32;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1089-3032;THE ELECTRONIC JOURNAL OF GEOTECHNICAL ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=15642;28;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0895-8696;JOURNAL OF MOLECULAR NEUROSCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=16732;36;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1545-7362;INTERNATIONAL JOURNAL OF WEB SERVICES RESEARCH;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=16947;37;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1312-8876;INTERNATIONAL JOURNAL OF MATHEMATICAL ANALYSIS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17300154704;30;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0102-0935;ARQUIVO BRASILEIRO DE MEDICINA VETERINÁRIA E ZOOTECNIA;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17672;29;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1865-0929;COMMUNICATIONS IN COMPUTER AND INFORMATION SCIENCE (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17700155007;32;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1755-8301;INTERNATIONAL JOURNAL OF BIOMETRICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17700155303;29;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0972-0871;FAR EAST JOURNAL OF MATHEMATICAL SCIENCES: FJMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17900156722;34;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1383-5416;INTERNATIONAL JOURNAL OF APPLIED ELECTROMAGNETICS AND MECHANICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17961;25;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0923-8174;JOURNAL OF ELECTRONIC TESTING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18040;36;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1573-0727;JOURNAL OF ELECTRONIC TESTING (DORDRECHT. ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18040;36;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1745-1345;IEICE TRANSACTIONS ON COMMUNICATIONS (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18936;31;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
2283-9216;CHEMICAL ENGINEERING TRANSACTIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19600161818;35;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1809-6875;COFFEE SCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19600166402;29;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1557-5969;JOURNAL OF CELLULAR AUTOMATA;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700173238;27;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1516-3725;BIOSCIENCE JOURNAL (UFU);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700175253;28;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1311-8080;INTERNATIONAL JOURNAL OF PURE AND APPLIED MATHEMATICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700182690;29;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1980-6574;MOTRIZ - REVISTA DE EDUCAÇÃO FÍSICA - UNESP;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19900191750;28;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1679-9216;ACTA SCIENTIAE VETERINARIAE (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19900191821;25;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0103-636X;BOLEMA. BOLETIM DE EDUCAÇÃO MATEMÁTICA (UNESP. RIO CLARO. IMPRESSO);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19900191880;26;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0103-0752;BRAZILIAN JOURNAL OF PROBABILITY AND STATISTICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19900192736;31;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1327-2314;INTERNATIONAL JOURNAL OF KNOWLEDGE-BASED AND INTELLIGENT ENGINEERING SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19900193685;34;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1981-0997;REVISTA BRASILEIRA DE CIENCIAS AGRARIAS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19900193854;31;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1517-8692;REVISTA BRASILEIRA DE MEDICINA DO ESPORTE (IMPRESSO);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19917;26;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1755-0386;INTERNATIONAL JOURNAL OF ADVANCED INTELLIGENCE PARADIGMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20400195003;33;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
2179-1074;JOURNAL OF MICROWAVES, OPTOELECTRONICS AND ELECTROMAGNETIC APPLICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20500195068;31;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1471-2172;BMC IMMUNOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20691;36;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1431-9276;MICROSCOPY AND MICROANALYSIS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20931;36;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1740-8865;INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS TECHNOLOGIES AND APPLICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100198230;28;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1577-5097;ELCVIA. ELECTRONIC LETTERS ON COMPUTER VISION AND IMAGE ANALYSIS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100198475;25;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1738-9976;INTERNATIONAL JOURNAL OF SECURITY AND ITS APPLICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100199112;34;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
0929-9629;MONTE CARLO METHODS AND APPLICATIONS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100199332;33;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1744-0084;INTERNATIONAL JOURNAL OF WEB INFORMATION SYSTEMS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100200660;36;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1665-6423;JOURNAL OF APPLIED RESEARCH AND TECHNOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100201949;26;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1757-5850;INTERNATIONAL JOURNAL OF MATHEMATICS IN OPERATIONAL RESEARCH;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100202502;37;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
2212-764X;EUROPEAN RESEARCH IN TELEMEDICINE / LA RECHERCHE EUROPÉENNE EN TÉLÉMÉDECINE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100207004;33;B2;08/05/2023 22:01;08/05/2023 22:01;atualizado com sucesso
1947-3206;INTERNATIONAL JOURNAL OF AGRICULTURAL AND ENVIRONMENTAL INFORMATION SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100207605;34;B2;08/05/2023 22:02;08/05/2023 22:02;atualizado com sucesso
0867-6356;FOUNDATIONS OF COMPUTING AND DECISION SCIENCES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100208036;32;B2;08/05/2023 22:02;08/05/2023 22:02;atualizado com sucesso
1741-1009;INTERNATIONAL JOURNAL OF KNOWLEDGE AND LEARNING (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100220465;35;B2;08/05/2023 22:02;08/05/2023 22:02;atualizado com sucesso
1942-390X;INTERNATIONAL JOURNAL OF MOBILE HUMAN COMPUTER INTERACTION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100220473;32;B2;08/05/2023 22:02;08/05/2023 22:02;atualizado com sucesso
1947-315X;INTERNATIONAL JOURNAL OF E-HEALTH AND MEDICAL COMMUNICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100227425;33;B2;08/05/2023 22:02;08/05/2023 22:02;atualizado com sucesso
2237-9363;JOURNAL OF COLOPROCTOLOGY (RIO DE JANEIRO. IMPRESSO);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100231621;26;B2;08/05/2023 22:02;08/05/2023 22:02;atualizado com sucesso
2107-6839;INTERNATIONAL JOURNAL OF METROLOGY AND QUALITY ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100241603;31;B2;08/05/2023 22:02;08/05/2023 22:02;atualizado com sucesso
2156-7018;JOURNAL OF MEDICAL IMAGING AND HEALTH INFORMATICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100247092;26;B2;08/05/2023 22:02;08/05/2023 22:02;atualizado com sucesso
1756-7025;INTERNATIONAL JOURNAL OF INFORMATION AND DECISION SCIENCES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100285029;30;B2;08/05/2023 22:02;08/05/2023 22:02;atualizado com sucesso
2214-4269;MOLECULAR GENETICS AND METABOLISM REPORT (Open Access);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100326555;35;B2;08/05/2023 22:02;08/05/2023 22:02;atualizado com sucesso
